"ORIGIN_AIRPORT_ID","FL_DATE","N_FLIGHTS","N_CANCELATIONS","Description","CANC_RATE"
12953,2021 Feb,2996,319,"New York, NY: LaGuardia",0.106475300400534
12953,2016 Jun,8418,154,"New York, NY: LaGuardia",0.0182941316227132
12953,2020 Oct,3288,2,"New York, NY: LaGuardia",0.000608272506082725
12953,2019 Feb,12955,600,"New York, NY: LaGuardia",0.0463141644152837
13930,2014 Dec,23481,327,"Chicago, IL: Chicago O'Hare International",0.0139261530599208
13930,2010 Jun,26672,1180,"Chicago, IL: Chicago O'Hare International",0.0442411517696461
13930,2017 Sep,22844,301,"Chicago, IL: Chicago O'Hare International",0.0131763263876729
13930,2012 Mar,25667,340,"Chicago, IL: Chicago O'Hare International",0.013246581213231
13930,2019 Oct,30125,165,"Chicago, IL: Chicago O'Hare International",0.00547717842323651
13930,2019 Aug,30764,793,"Chicago, IL: Chicago O'Hare International",0.0257768820699519
13930,2017 Feb,17775,203,"Chicago, IL: Chicago O'Hare International",0.0114205344585091
13930,2011 Aug,28449,935,"Chicago, IL: Chicago O'Hare International",0.0328658300819009
13930,2018 Jan,25680,578,"Chicago, IL: Chicago O'Hare International",0.0225077881619938
13930,2018 Apr,26435,200,"Chicago, IL: Chicago O'Hare International",0.00756572725553244
13930,2017 Apr,21464,260,"Chicago, IL: Chicago O'Hare International",0.0121133060007454
13930,2014 May,24611,1107,"Chicago, IL: Chicago O'Hare International",0.0449798870423794
13930,2013 Apr,26063,1602,"Chicago, IL: Chicago O'Hare International",0.0614664466868741
13930,2011 May,27205,1562,"Chicago, IL: Chicago O'Hare International",0.0574159161918765
13930,2018 Nov,27362,961,"Chicago, IL: Chicago O'Hare International",0.0351217016299978
13930,2011 Jun,27675,1409,"Chicago, IL: Chicago O'Hare International",0.0509123757904246
13930,2017 Oct,23039,115,"Chicago, IL: Chicago O'Hare International",0.00499153609097617
13930,2019 Mar,27599,462,"Chicago, IL: Chicago O'Hare International",0.0167397369469908
13930,2019 Jan,26216,2816,"Chicago, IL: Chicago O'Hare International",0.107415318889228
13930,2020 May,7239,192,"Chicago, IL: Chicago O'Hare International",0.0265230004144219
13930,2016 Dec,18826,770,"Chicago, IL: Chicago O'Hare International",0.0409008817592691
13930,2011 Nov,24358,376,"Chicago, IL: Chicago O'Hare International",0.0154364069299614
13930,2015 Apr,25805,508,"Chicago, IL: Chicago O'Hare International",0.0196861073435381
13930,2020 Jun,7671,9,"Chicago, IL: Chicago O'Hare International",0.00117324990222917
13930,2014 Sep,24870,1752,"Chicago, IL: Chicago O'Hare International",0.0704463208685163
13930,2016 Oct,21555,102,"Chicago, IL: Chicago O'Hare International",0.00473208072372999
13930,2016 Jan,18610,359,"Chicago, IL: Chicago O'Hare International",0.0192907039226222
13930,2014 Jan,21497,3596,"Chicago, IL: Chicago O'Hare International",0.167279155230962
13930,2012 Dec,23753,580,"Chicago, IL: Chicago O'Hare International",0.0244179682566413
13930,2010 Jul,27580,564,"Chicago, IL: Chicago O'Hare International",0.0204496011602611
13930,2016 Mar,19904,215,"Chicago, IL: Chicago O'Hare International",0.0108018488745981
13930,2011 Oct,26323,232,"Chicago, IL: Chicago O'Hare International",0.00881358507768871
13930,2021 Jan,11891,312,"Chicago, IL: Chicago O'Hare International",0.026238331511227
13930,2012 Feb,23728,563,"Chicago, IL: Chicago O'Hare International",0.0237272420768712
13930,2018 May,28338,741,"Chicago, IL: Chicago O'Hare International",0.0261486343425789
13930,2014 Aug,25665,882,"Chicago, IL: Chicago O'Hare International",0.0343658679135009
13930,2011 Jul,28510,1154,"Chicago, IL: Chicago O'Hare International",0.0404770256050509
13930,2013 Sep,25235,477,"Chicago, IL: Chicago O'Hare International",0.0189023182088369
13930,2013 Nov,24063,379,"Chicago, IL: Chicago O'Hare International",0.0157503220712297
13930,2017 Nov,20715,50,"Chicago, IL: Chicago O'Hare International",0.00241370987207338
13930,2010 Feb,23747,1107,"Chicago, IL: Chicago O'Hare International",0.0466164147050154
13930,2015 Oct,27652,50,"Chicago, IL: Chicago O'Hare International",0.00180818747287719
13930,2013 Jul,27980,462,"Chicago, IL: Chicago O'Hare International",0.0165117941386705
13930,2010 Dec,24822,1470,"Chicago, IL: Chicago O'Hare International",0.0592216582064298
13930,2015 Jan,23484,1118,"Chicago, IL: Chicago O'Hare International",0.0476068812808721
13930,2019 Apr,27172,1030,"Chicago, IL: Chicago O'Hare International",0.0379066686294715
13930,2012 Oct,27039,803,"Chicago, IL: Chicago O'Hare International",0.0296978438551722
13930,2020 Jan,25661,837,"Chicago, IL: Chicago O'Hare International",0.0326175908966915
13930,2010 Mar,27051,419,"Chicago, IL: Chicago O'Hare International",0.0154892610254704
13930,2010 Nov,24506,199,"Chicago, IL: Chicago O'Hare International",0.00812046029543785
13930,2011 Apr,26407,1243,"Chicago, IL: Chicago O'Hare International",0.0470708524254932
13930,2020 Nov,12475,22,"Chicago, IL: Chicago O'Hare International",0.00176352705410822
13930,2015 Jul,28223,482,"Chicago, IL: Chicago O'Hare International",0.0170782694965099
13930,2016 Aug,22226,417,"Chicago, IL: Chicago O'Hare International",0.0187618104922163
13930,2013 Dec,23120,1089,"Chicago, IL: Chicago O'Hare International",0.0471020761245675
13930,2011 Dec,24647,213,"Chicago, IL: Chicago O'Hare International",0.00864202539862864
13930,2020 Aug,16142,124,"Chicago, IL: Chicago O'Hare International",0.00768182381365382
13930,2015 Feb,21812,1699,"Chicago, IL: Chicago O'Hare International",0.0778929029891803
13930,2015 Jun,27591,1223,"Chicago, IL: Chicago O'Hare International",0.0443260483490993
13930,2015 Aug,28149,563,"Chicago, IL: Chicago O'Hare International",0.0200007105048137
13930,2018 Dec,27639,227,"Chicago, IL: Chicago O'Hare International",0.00821303230941785
13930,2018 Sep,28257,458,"Chicago, IL: Chicago O'Hare International",0.016208373146477
13930,2013 Jan,23849,604,"Chicago, IL: Chicago O'Hare International",0.0253260094762883
13930,2016 Apr,19796,85,"Chicago, IL: Chicago O'Hare International",0.00429379672661144
13930,2015 Dec,25579,870,"Chicago, IL: Chicago O'Hare International",0.034012275694906
13930,2019 Jul,30514,1138,"Chicago, IL: Chicago O'Hare International",0.037294356688733
13930,2014 Mar,22916,771,"Chicago, IL: Chicago O'Hare International",0.0336446151160761
13930,2011 Feb,23291,2784,"Chicago, IL: Chicago O'Hare International",0.119531149371002
13930,2014 Apr,23244,468,"Chicago, IL: Chicago O'Hare International",0.0201342281879195
13930,2019 Feb,23919,1167,"Chicago, IL: Chicago O'Hare International",0.0487896651197793
13930,2015 Sep,26163,284,"Chicago, IL: Chicago O'Hare International",0.0108550242709169
13930,2018 Oct,29626,151,"Chicago, IL: Chicago O'Hare International",0.00509687436710997
13930,2013 Jun,27233,1025,"Chicago, IL: Chicago O'Hare International",0.0376381595857966
13930,2019 Jun,29640,736,"Chicago, IL: Chicago O'Hare International",0.0248313090418354
13930,2014 Jul,25838,396,"Chicago, IL: Chicago O'Hare International",0.0153262636426968
13930,2016 Sep,20406,126,"Chicago, IL: Chicago O'Hare International",0.00617465451337842
13930,2012 Jun,27143,435,"Chicago, IL: Chicago O'Hare International",0.0160262314408872
13930,2012 Apr,25817,156,"Chicago, IL: Chicago O'Hare International",0.00604253011581516
13930,2018 Jun,29175,1075,"Chicago, IL: Chicago O'Hare International",0.0368466152527849
13930,2017 Jul,25594,667,"Chicago, IL: Chicago O'Hare International",0.0260607954989451
13930,2013 Oct,26523,226,"Chicago, IL: Chicago O'Hare International",0.00852090638313916
13930,2014 Oct,26257,955,"Chicago, IL: Chicago O'Hare International",0.036371253380051
13930,2021 Feb,11016,473,"Chicago, IL: Chicago O'Hare International",0.0429375453885258
13930,2014 Jun,25330,1439,"Chicago, IL: Chicago O'Hare International",0.0568101065929728
13930,2013 Mar,25471,790,"Chicago, IL: Chicago O'Hare International",0.031015664873778
13930,2012 Jul,27665,753,"Chicago, IL: Chicago O'Hare International",0.0272185071389843
13930,2016 Jun,21692,221,"Chicago, IL: Chicago O'Hare International",0.0101880877742947
13930,2015 Mar,26129,703,"Chicago, IL: Chicago O'Hare International",0.0269049714876191
13930,2017 Aug,25757,462,"Chicago, IL: Chicago O'Hare International",0.0179368715300695
13930,2019 Dec,27447,259,"Chicago, IL: Chicago O'Hare International",0.00943636827339964
13930,2020 Jul,14675,66,"Chicago, IL: Chicago O'Hare International",0.00449744463373083
13930,2020 Apr,13613,5220,"Chicago, IL: Chicago O'Hare International",0.383456989642254
13930,2012 Sep,25699,272,"Chicago, IL: Chicago O'Hare International",0.0105840694190435
13930,2013 Feb,22191,1336,"Chicago, IL: Chicago O'Hare International",0.0602045874453607
13930,2017 Mar,21993,507,"Chicago, IL: Chicago O'Hare International",0.0230527895239394
13930,2012 Jan,24792,829,"Chicago, IL: Chicago O'Hare International",0.0334382058728622
13930,2017 May,23366,198,"Chicago, IL: Chicago O'Hare International",0.00847385089446204
13930,2015 Nov,26078,809,"Chicago, IL: Chicago O'Hare International",0.0310223176623974
13930,2019 Sep,29479,896,"Chicago, IL: Chicago O'Hare International",0.0303945181315513
13930,2020 Feb,24346,387,"Chicago, IL: Chicago O'Hare International",0.0158958350447712
13930,2019 May,29320,518,"Chicago, IL: Chicago O'Hare International",0.0176671214188267
13930,2017 Dec,20412,164,"Chicago, IL: Chicago O'Hare International",0.008034489515971
13930,2012 Aug,28100,488,"Chicago, IL: Chicago O'Hare International",0.0173665480427046
13930,2012 Nov,24629,243,"Chicago, IL: Chicago O'Hare International",0.00986641763774412
13930,2017 Jan,18782,320,"Chicago, IL: Chicago O'Hare International",0.0170375891811309
13930,2011 Sep,25669,295,"Chicago, IL: Chicago O'Hare International",0.0114924617242588
13930,2016 May,21602,199,"Chicago, IL: Chicago O'Hare International",0.00921210998981576
13930,2010 Jan,25461,838,"Chicago, IL: Chicago O'Hare International",0.0329130827540159
13930,2012 May,26746,695,"Chicago, IL: Chicago O'Hare International",0.0259851940477081
13930,2015 May,26871,289,"Chicago, IL: Chicago O'Hare International",0.0107550891295449
13930,2020 Mar,27719,4698,"Chicago, IL: Chicago O'Hare International",0.169486633716945
13930,2020 Sep,13895,21,"Chicago, IL: Chicago O'Hare International",0.00151133501259446
13930,2013 May,27003,715,"Chicago, IL: Chicago O'Hare International",0.0264785394215458
13930,2010 Apr,25768,333,"Chicago, IL: Chicago O'Hare International",0.012923005277864
13930,2011 Jan,23815,927,"Chicago, IL: Chicago O'Hare International",0.038925047239135
13930,2014 Nov,23512,362,"Chicago, IL: Chicago O'Hare International",0.015396393331065
13930,2018 Mar,26730,504,"Chicago, IL: Chicago O'Hare International",0.0188552188552189
13930,2011 Mar,27240,529,"Chicago, IL: Chicago O'Hare International",0.0194199706314244
13930,2010 May,26497,682,"Chicago, IL: Chicago O'Hare International",0.0257387628788165
13930,2016 Feb,17763,604,"Chicago, IL: Chicago O'Hare International",0.0340032652142093
13930,2020 Dec,12627,142,"Chicago, IL: Chicago O'Hare International",0.0112457432485943
13930,2017 Jun,24719,472,"Chicago, IL: Chicago O'Hare International",0.0190946235689146
13930,2010 Aug,27833,340,"Chicago, IL: Chicago O'Hare International",0.0122157151582654
13930,2018 Aug,30365,761,"Chicago, IL: Chicago O'Hare International",0.0250617487238597
13930,2020 Oct,13576,8,"Chicago, IL: Chicago O'Hare International",0.000589275191514437
13930,2014 Feb,19815,1399,"Chicago, IL: Chicago O'Hare International",0.0706030784759021
13930,2018 Feb,23353,1057,"Chicago, IL: Chicago O'Hare International",0.0452618507258168
13930,2018 Jul,29993,423,"Chicago, IL: Chicago O'Hare International",0.0141032907678458
13930,2019 Nov,27411,581,"Chicago, IL: Chicago O'Hare International",0.0211958702710591
13930,2010 Oct,27114,427,"Chicago, IL: Chicago O'Hare International",0.0157483219001254
13930,2016 Jul,22214,763,"Chicago, IL: Chicago O'Hare International",0.0343477086522013
13930,2016 Nov,19488,99,"Chicago, IL: Chicago O'Hare International",0.00508004926108374
13930,2010 Sep,26348,227,"Chicago, IL: Chicago O'Hare International",0.00861545468346744
13930,2013 Aug,27708,450,"Chicago, IL: Chicago O'Hare International",0.016240796881767
